,contract_name,last_trade_date,strike,last_price,bid,ask,change,change,volume,open_interest,implied_volatility,expiry_sheet,expiry_date,option_type,dte,date,dte_bucket
536,GOOGL250815C00160000,2025-06-17 15:41:00,160,21.00,0.00,0.00,0.00,0.00%,26.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
537,GOOGL250815C00165000,2025-06-17 15:31:00,165,17.42,0.00,0.00,0.00,0.00%,40.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
538,GOOGL250815C00170000,2025-06-17 15:58:00,170,13.60,0.00,0.00,0.00,0.00%,491.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
539,GOOGL250815C00175000,2025-06-17 15:56:00,175,10.77,0.00,0.00,0.00,0.00%,463.0,0.0,0.0,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
540,GOOGL250815C00180000,2025-06-17 15:59:00,180,8.15,0.00,0.00,0.00,0.00%,951.0,0.0,0.015600000000000001,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
541,GOOGL250815C00185000,2025-06-17 15:56:00,185,6.16,0.00,0.00,0.00,0.00%,734.0,0.0,0.0313,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
542,GOOGL250815C00190000,2025-06-17 15:57:00,190,4.50,0.00,0.00,0.00,0.00%,541.0,0.0,0.0313,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
543,GOOGL250815C00195000,2025-06-17 15:58:00,195,3.20,0.00,0.00,0.00,0.00%,393.0,0.0,0.0625,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
544,GOOGL250815C00200000,2025-06-17 15:57:00,200,2.29,0.00,0.00,0.00,0.00%,373.0,0.0,0.0625,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
545,GOOGL250815C00205000,2025-06-17 15:50:00,205,1.79,0.00,0.00,0.00,0.00%,47.0,0.0,0.0625,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
546,GOOGL250815C00210000,2025-06-17 15:53:00,210,1.25,0.00,0.00,0.00,0.00%,169.0,0.0,0.125,"Aug 15, 2025",2025-08-15,call,58,2025-06-17,long
