date,ff5_mkt_rf,ff5_smb,ff5_hml,ff5_rmw,ff5_cma,ff5_rf,ff5_mom
2019-01-14,-0.006,-0.0045,0.0095,0.0023,-0.0001,0.0001,-0.0057
2019-01-15,0.0105,-0.0014,-0.0089,-0.003,-0.006,0.0001,0.0116
2019-01-16,0.0028,0.0026,0.0092,-0.0012,-0.0027,0.0001,-0.0074
2019-01-17,0.0079,0.0009,-0.0024,0.0006,-0.0002,0.0001,-0.002
2019-01-18,0.013,-0.0029,0.0012,0.0019,-0.0025,0.0001,-0.0084
2019-01-22,-0.0152,-0.0035,0.0031,0.0025,0.0035,0.0001,0.0094
2019-01-23,0.0016,-0.0041,-0.0015,0.0035,0.0027,0.0001,0.0098
2019-01-24,0.0023,0.0047,0.0,-0.0014,-0.0024,0.0001,-0.0099
2019-01-25,0.009,0.0041,-0.0034,-0.0035,-0.0057,0.0001,-0.0135
2019-01-28,-0.008,-0.0009,0.0063,0.0029,0.0018,0.0001,-0.001
2019-01-29,-0.0019,0.0003,0.0018,0.0003,0.0049,0.0001,-0.0024
2019-01-30,0.0151,-0.0035,-0.0095,-0.0022,-0.0089,0.0001,0.0009
2019-01-31,0.0091,-0.0005,-0.011,-0.0036,-0.0003,0.0001,0.0031
2019-02-01,0.0013,-0.0016,0.0043,-0.0078,0.003,0.0001,-0.0054
2019-02-04,0.0073,0.0041,-0.0047,0.0019,-0.002,0.0001,-0.0013
2019-02-05,0.0043,-0.0012,-0.0062,0.0061,-0.0033,0.0001,0.001
2019-02-06,-0.0021,-0.0002,0.0006,-0.0012,0.0005,0.0001,-0.0029
2019-02-07,-0.0094,-0.0014,0.0038,0.0055,0.0033,0.0001,0.0068
2019-02-08,0.001,-0.0007,-0.0069,-0.0034,-0.0011,0.0001,0.0073
2019-02-11,0.0014,0.0067,0.0023,-0.0009,-0.0002,0.0001,-0.0011
2019-02-12,0.0136,0.0004,-0.0016,-0.0012,-0.003,0.0001,-0.005
2019-02-13,0.0028,0.0007,0.0007,0.001,0.0021,0.0001,-0.0038
2019-02-14,-0.002,0.0051,-0.006,0.0042,-0.0019,0.0001,0.0019
2019-02-15,0.0113,0.0038,0.0049,-0.0023,-0.0001,0.0001,-0.0042
2019-02-19,0.0019,0.0032,0.0031,0.0003,0.0021,0.0001,-0.0042
2019-02-20,0.0019,0.0031,0.0056,0.0001,-0.0031,0.0001,-0.004
2019-02-21,-0.0037,-0.0004,-0.0023,0.0058,0.0014,0.0001,0.0044
2019-02-22,0.0065,0.0039,-0.0147,0.0031,-0.0061,0.0001,0.0024
2019-02-25,0.0015,-0.0028,-0.0018,-0.0076,-0.0054,0.0001,-0.0063
2019-02-26,-0.0016,-0.0068,-0.0033,0.001,-0.0016,0.0001,0.0021
2019-02-27,0.001,0.0016,-0.0013,-0.0065,-0.0014,0.0001,0.0045
2019-02-28,-0.0031,0.0,-0.0026,0.0029,0.0016,0.0001,0.007
2019-03-01,0.0072,0.0025,-0.0041,-0.0036,-0.0019,9e-05,-0.0024
2019-03-04,-0.0052,-0.004,0.0038,0.0013,-0.0007,9e-05,-0.0052
2019-03-05,-0.0018,-0.0032,-0.0022,0.0029,-0.0001,9e-05,0.0048
2019-03-06,-0.0084,-0.0122,0.0005,0.0056,0.0011,9e-05,0.0076
2019-03-07,-0.0082,-0.0005,-0.0035,-0.0036,0.0012,9e-05,0.0051
2019-03-08,-0.0022,0.0007,-0.0017,-0.0011,-0.0027,9e-05,0.0014
2019-03-11,0.0149,0.0027,-0.0053,-0.0028,-0.0046,9e-05,-0.0035
2019-03-12,0.0025,-0.0032,-0.0007,-0.0042,0.0002,9e-05,-0.0006
2019-03-13,0.0067,-0.0033,0.0008,-0.0017,0.0018,9e-05,-0.0021
2019-03-14,-0.001,-0.0038,0.003,-0.0015,-0.001,9e-05,0.0021
2019-03-15,0.0048,-0.0023,-0.0024,-0.0005,-0.002,9e-05,-0.0016
2019-03-18,0.0046,0.0023,0.0044,-0.0009,-0.0009,9e-05,-0.0059
2019-03-19,-0.0009,-0.0047,-0.0092,0.0002,-0.0008,9e-05,0.0048
2019-03-20,-0.0037,-0.0023,-0.0106,-0.0015,-0.0026,9e-05,0.0057
2019-03-21,0.011,0.0016,-0.0124,0.0032,-0.0033,9e-05,-0.0002
2019-03-22,-0.0217,-0.0157,-0.0008,0.0056,0.0062,9e-05,0.0102
2019-03-25,-0.0005,0.0061,-0.0026,0.0021,0.0004,9e-05,0.0065
2019-03-26,0.0076,0.0023,0.0047,0.0005,0.0017,9e-05,-0.0045
2019-03-27,-0.005,0.0016,0.0052,0.0074,0.0011,9e-05,-0.0037
2019-03-28,0.004,0.0035,0.0002,-0.0013,-0.0006,9e-05,-0.0018
2019-03-29,0.0066,-0.0029,-0.0093,0.0023,-0.0017,9e-05,-0.0004
2019-04-01,0.0119,-0.0019,0.0099,-0.0009,-0.003,0.0001,-0.0095
2019-04-02,-0.0005,-0.0019,-0.0044,-0.0039,-0.0049,0.0001,0.0024
2019-04-03,0.0027,0.0023,-0.0039,0.0012,-0.0039,0.0001,-0.0006
2019-04-04,0.0019,0.0036,0.0094,0.0062,0.0026,0.0001,-0.0131
2019-04-05,0.0053,0.0049,-0.0007,-0.0029,0.0011,0.0001,-0.0066
2019-04-08,0.0009,-0.0031,0.001,0.0027,-0.0003,0.0001,-0.0018
2019-04-09,-0.0065,-0.006,-0.0015,0.0014,-0.0003,0.0001,0.0098
2019-04-10,0.0048,0.0096,-0.001,0.0008,-0.0012,0.0001,-0.0019
2019-04-11,0.0,-0.0027,0.004,0.0005,0.0012,0.0001,-0.0011
2019-04-12,0.0064,-0.0035,0.0066,0.0052,-0.0025,0.0001,-0.0109
2019-04-15,-0.0009,-0.0026,-0.0055,0.0036,0.0007,0.0001,0.0082
2019-04-16,0.0013,0.0024,0.0071,-0.0013,-0.0015,0.0001,-0.0087
2019-04-17,-0.0032,-0.0053,0.0084,0.0109,-0.0028,0.0001,-0.0083
2019-04-18,0.0011,-0.0027,-0.005,0.0016,-0.002,0.0001,-0.0005
2019-04-22,0.0011,-0.0049,-0.0057,-0.0051,-0.0019,0.0001,0.0025
2019-04-23,0.0097,0.0066,-0.005,-0.0011,-0.0041,0.0001,0.0024
2019-04-24,-0.0022,0.0032,-0.0008,0.0064,0.0008,0.0001,0.0042
2019-04-25,-0.0014,-0.0077,-0.0021,-0.0064,-0.003,0.0001,0.0138
2019-04-26,0.0053,0.0048,0.0006,-0.0008,-0.0018,0.0001,0.0012
2019-04-29,0.0018,0.0015,0.0065,-0.0039,-0.0016,0.0001,-0.0044
2019-04-30,-0.0005,-0.0068,0.0027,0.001,0.007,0.0001,0.0034
2019-05-01,-0.0083,-0.0006,-0.0002,0.0036,-0.0006,9e-05,0.0049
2019-05-02,-0.0016,0.0047,-0.0028,0.0004,0.0006,9e-05,0.0047
2019-05-03,0.0113,0.0093,-0.0026,-0.0001,-0.0038,9e-05,-0.0025
2019-05-06,-0.0039,0.0059,-0.0042,0.0002,0.0005,9e-05,0.0029
2019-05-07,-0.0169,-0.0027,0.0049,0.0003,0.003,9e-05,0.0027
2019-05-08,-0.0021,-0.0021,-0.0032,-0.0001,0.0017,9e-05,0.0014
2019-05-09,-0.0028,0.0007,0.001,-0.0036,0.0,9e-05,0.0062
2019-05-10,0.0035,-0.0032,0.0007,-0.0012,0.0026,9e-05,0.0059
2019-05-13,-0.0265,-0.0068,0.0028,0.0024,0.0085,9e-05,0.0098
2019-05-14,0.0091,0.0034,-0.0002,-0.0056,-0.0002,9e-05,-0.0053
2019-05-15,0.0058,-0.0009,-0.0096,0.0012,-0.0029,9e-05,0.0043
2019-05-16,0.0091,-0.0044,-0.0032,-0.0015,-0.0024,9e-05,0.0044
2019-05-17,-0.0071,-0.0076,0.0028,0.0006,0.0033,9e-05,0.0046
2019-05-20,-0.0065,-0.001,0.0073,0.0005,0.0045,9e-05,0.0033
2019-05-21,0.009,0.0043,-0.0034,-0.0015,-0.0017,9e-05,-0.0063
2019-05-22,-0.004,-0.0064,-0.0062,-0.0012,0.002,9e-05,0.0132
2019-05-23,-0.0137,-0.0073,-0.0028,0.0033,0.0027,9e-05,0.0118
2019-05-24,0.0023,0.0053,0.0031,-0.005,-0.0005,9e-05,0.0005
2019-05-28,-0.0078,0.0021,-0.0063,0.0,-0.0029,9e-05,0.0104
2019-05-29,-0.0071,-0.0023,0.0042,-0.0018,0.0001,9e-05,-0.0041
2019-05-30,0.0014,-0.0037,-0.0077,0.0029,-0.0004,9e-05,0.0141
2019-05-31,-0.0137,-0.0022,-0.0011,0.0005,0.0039,9e-05,0.0058
2019-06-03,-0.004,0.0058,0.0169,0.0027,0.0145,9e-05,-0.0059
2019-06-04,0.0232,0.0049,-0.0002,0.0026,-0.0048,9e-05,-0.0113
2019-06-05,0.007,-0.0106,-0.0097,0.0007,-0.0021,9e-05,0.0171
2019-06-06,0.0055,-0.0108,0.0003,0.0005,-0.0009,9e-05,0.0064
2019-06-07,0.0104,-0.0015,-0.0122,0.0038,-0.0066,9e-05,0.0036
2019-06-10,0.0054,0.0,0.0007,0.0039,-0.0036,9e-05,-0.0036
2019-06-11,-0.0012,-0.0021,0.0057,0.0046,0.002,9e-05,-0.0048
2019-06-12,-0.002,0.003,-0.0101,0.0008,0.001,9e-05,0.0143
2019-06-13,0.0052,0.0067,-0.0003,-0.0013,-0.0005,9e-05,-0.014
2019-06-14,-0.0027,-0.0072,0.0031,0.0025,0.0014,9e-05,0.009
2019-06-17,0.0015,0.0048,-0.0114,-0.0066,-0.0043,9e-05,-0.0028
2019-06-18,0.0104,0.002,0.0035,-0.0025,-0.0019,9e-05,-0.0097
2019-06-19,0.0032,0.0002,-0.0061,-0.0019,0.0016,9e-05,0.0079
2019-06-20,0.0089,-0.0039,-0.0021,-0.0012,-0.0013,9e-05,-0.0038
2019-06-21,-0.0021,-0.0046,-0.0003,-0.0009,0.0002,9e-05,-0.0007
2019-06-24,-0.0035,-0.009,0.0008,0.0063,-0.0001,9e-05,0.0072
2019-06-25,-0.0098,0.0042,0.0073,-0.001,0.0061,9e-05,-0.004
2019-06-26,-0.0007,0.0001,0.0026,0.0036,-0.004,9e-05,-0.019
2019-06-27,0.0059,0.0143,-0.001,-0.0035,-0.0022,9e-05,-0.0002
2019-06-28,0.0068,0.0076,0.0062,-0.0047,0.0014,9e-05,-0.0054
2019-07-01,0.0075,-0.0058,-0.0013,-0.0014,0.0003,9e-05,0.0038
2019-07-02,0.0014,-0.0097,-0.0081,-0.0001,0.0,9e-05,0.018
2019-07-03,0.0079,-0.0014,-0.0032,-0.0035,-0.0005,9e-05,0.0025
2019-07-05,-0.001,0.0033,0.0091,0.0013,-0.0005,9e-05,-0.0027
2019-07-08,-0.0058,-0.0043,0.0006,0.0004,-0.0022,9e-05,0.0066
2019-07-09,0.0019,-0.0024,-0.0043,-0.0064,-0.0025,9e-05,0.0032
2019-07-10,0.004,-0.0026,-0.0036,0.0012,-0.0004,9e-05,-0.0009
2019-07-11,0.0019,-0.0077,0.0004,-0.0024,-0.0054,9e-05,0.0026
2019-07-12,0.0053,0.0032,0.0041,0.0059,-0.0007,9e-05,-0.0092
2019-07-15,-0.0005,-0.0048,-0.0106,0.0013,0.0023,9e-05,0.0073
2019-07-16,-0.0033,0.004,0.0011,0.0044,-0.0004,9e-05,0.0004
2019-07-17,-0.0064,-0.0026,-0.0065,-0.0048,-0.0023,9e-05,0.0088
2019-07-18,0.0035,-0.0026,0.0001,-0.0035,0.0038,9e-05,0.0029
2019-07-19,-0.0057,0.003,0.0086,0.0037,0.0014,9e-05,-0.01
2019-07-22,0.0025,-0.0056,-0.0048,-0.0019,0.0003,9e-05,0.0019
2019-07-23,0.0064,-0.0006,0.008,0.0066,0.0037,9e-05,-0.0078
2019-07-24,0.0066,0.0092,0.0086,-0.0007,-0.0008,9e-05,-0.0077
2019-07-25,-0.0063,-0.0069,-0.0011,0.0015,0.0013,9e-05,0.0154
2019-07-26,0.0082,0.0032,-0.0019,-0.0063,-0.0033,9e-05,0.0027
2019-07-29,-0.0032,-0.0034,-0.0046,0.0032,0.0041,9e-05,0.0044
2019-07-30,-0.0017,0.0143,0.0088,-0.0017,0.0007,9e-05,-0.0136
2019-07-31,-0.011,0.0025,0.0062,0.0018,0.005,9e-05,0.0012
2019-08-01,-0.0104,-0.0076,-0.019,-0.0054,-0.0023,7e-05,0.0253
2019-08-02,-0.0087,-0.0025,0.0007,0.0015,0.0023,7e-05,0.0031
2019-08-05,-0.0307,0.0006,0.0001,-0.0005,0.0031,7e-05,0.0042
2019-08-06,0.013,-0.0054,-0.0059,-0.0027,-0.0019,7e-05,0.0107
2019-08-07,0.0007,-0.0011,-0.009,0.0019,-0.0017,7e-05,0.0037
2019-08-08,0.0197,-0.0004,-0.0025,0.0028,-0.0031,7e-05,0.0019
2019-08-09,-0.0078,-0.005,-0.0022,-0.0048,-0.0001,7e-05,0.0102
2019-08-12,-0.0131,0.0021,-0.0026,0.0013,0.0026,7e-05,0.0056
2019-08-13,0.0147,-0.0035,-0.0053,0.0034,0.0,7e-05,0.0006
2019-08-14,-0.0295,0.0003,-0.0051,-0.0036,0.0002,7e-05,0.013
2019-08-15,0.0017,-0.007,-0.0052,-0.0007,-0.0048,7e-05,0.012
2019-08-16,0.0155,0.0064,0.0061,0.0013,-0.0006,7e-05,-0.0109
2019-08-19,0.0114,0.0004,0.0021,0.0035,0.0003,7e-05,-0.0117
2019-08-20,-0.0075,0.0018,-0.0049,0.0012,-0.002,7e-05,0.0043
2019-08-21,0.0085,-0.0003,-0.003,-0.0003,-0.0001,7e-05,-0.0007
2019-08-22,-0.001,-0.0035,0.0049,0.0021,0.0029,7e-05,-0.0004
2019-08-23,-0.0266,-0.0061,-0.0018,-0.0061,-0.0026,7e-05,0.0095
2019-08-26,0.0108,-0.0004,-0.0018,0.0019,-0.0011,7e-05,0.0039
2019-08-27,-0.0046,-0.01,-0.0066,0.0027,0.0009,7e-05,0.0093
2019-08-28,0.0068,0.0063,0.0061,0.0035,0.0018,7e-05,-0.0088
2019-08-29,0.0135,0.0041,0.0033,0.0015,-0.0013,7e-05,-0.0094
2019-08-30,0.0003,-0.0024,0.0023,0.001,0.001,7e-05,-0.0025
2019-09-03,-0.0086,-0.0094,0.0012,-0.0019,0.0046,9e-05,0.0054
2019-09-04,0.0108,-0.0014,0.0043,0.0025,-0.0006,9e-05,-0.0092
2019-09-05,0.0142,0.0054,0.007,0.004,0.0,9e-05,-0.0196
2019-09-06,-0.0002,-0.0036,0.0005,0.0015,0.0042,9e-05,-0.004
2019-09-09,0.0007,0.0138,0.0305,0.0086,0.0038,9e-05,-0.0383
2019-09-10,0.0016,0.0143,0.0111,-0.0003,0.0052,9e-05,-0.0315
2019-09-11,0.0087,0.0137,-0.0005,-0.0023,0.0029,9e-05,-0.0044
2019-09-12,0.0022,-0.0039,-0.0012,-0.0022,-0.0012,9e-05,0.01
2019-09-13,-0.0002,0.0019,0.0074,-0.0003,-0.0008,9e-05,-0.0069
2019-09-16,-0.0023,0.0089,0.0053,-0.0033,-0.0003,9e-05,-0.0187
2019-09-17,0.0017,-0.008,-0.0119,-0.0018,-0.0033,9e-05,0.0237
2019-09-18,-0.0005,-0.0077,0.0006,-0.0013,0.0009,9e-05,0.0099
2019-09-19,-0.0005,-0.0049,-0.0046,0.0005,-0.0011,9e-05,0.0055
2019-09-20,-0.0048,0.0029,0.0015,-0.0059,0.0002,9e-05,0.0004
2019-09-23,-0.0002,-0.0012,0.005,0.0027,0.0034,9e-05,-0.0017
2019-09-24,-0.01,-0.0074,0.0001,0.0018,0.0053,9e-05,0.0114
2019-09-25,0.0069,0.0041,0.0052,0.0041,0.0003,9e-05,-0.0064
2019-09-26,-0.0041,-0.0098,0.0013,0.0036,0.0037,9e-05,0.0081
2019-09-27,-0.0062,-0.0016,0.0088,0.0024,0.0059,9e-05,-0.007
2019-09-30,0.005,-0.0027,-0.0048,0.0061,0.0001,9e-05,0.0021
2019-10-01,-0.0131,-0.0066,-0.0059,0.001,-0.0017,7e-05,0.0114
2019-10-02,-0.0173,0.0077,-0.0036,-0.0046,-0.0026,7e-05,0.0079
2019-10-03,0.008,-0.0039,-0.009,-0.0019,-0.0023,7e-05,-0.0023
2019-10-04,0.0139,-0.0051,-0.0007,-0.0003,0.0005,7e-05,0.0092
2019-10-07,-0.0041,0.0013,-0.0003,-0.0006,-0.0032,7e-05,-0.0013
2019-10-08,-0.0161,-0.0015,-0.0013,0.0044,0.0007,7e-05,0.0066
2019-10-09,0.0092,-0.0058,-0.0009,0.0012,-0.0012,7e-05,0.004
2019-10-10,0.006,-0.0025,0.0025,0.0012,-0.0008,7e-05,-0.0038
2019-10-11,0.0123,0.006,0.0018,0.0047,0.0021,7e-05,-0.0115
2019-10-14,-0.0018,-0.0035,-0.0003,-0.0017,-0.0009,7e-05,0.0016
2019-10-15,0.0103,0.0025,-0.0026,-0.0023,-0.0073,7e-05,-0.0026
2019-10-16,-0.0024,0.0048,0.0022,0.0038,0.0026,7e-05,-0.0014
2019-10-17,0.0037,0.0079,-0.0029,0.0011,-0.001,7e-05,-0.0014
2019-10-18,-0.0049,-0.0013,0.0087,-0.0008,0.0039,7e-05,0.0046
2019-10-21,0.0071,0.003,0.0034,0.0001,0.0001,7e-05,-0.0045
2019-10-22,-0.0034,0.0051,0.0084,0.0042,0.0034,7e-05,-0.0207
2019-10-23,0.0025,-0.0011,0.0027,-0.0001,0.0009,7e-05,-0.0062
2019-10-24,0.0025,-0.005,-0.0089,-0.0005,-0.0061,7e-05,0.0106
2019-10-25,0.005,0.004,0.0007,0.0034,0.0,7e-05,-0.0081
2019-10-28,0.0062,0.0028,-0.0025,0.0001,0.0001,7e-05,-0.0017
2019-10-29,-0.0013,0.0039,0.005,-0.0006,0.001,7e-05,-0.0008
2019-10-30,0.0028,-0.0064,-0.0115,-0.0048,0.0005,7e-05,0.0096
2019-10-31,-0.0038,-0.0034,-0.0043,-0.0027,0.0013,7e-05,0.0052
2019-11-01,0.0107,0.0066,0.0082,-0.0018,0.0007,6e-05,-0.0178
2019-11-04,0.0039,0.0032,0.0135,0.006,0.0011,6e-05,-0.0259
2019-11-05,-0.0003,0.0038,0.0046,-0.0002,0.0001,6e-05,-0.0076
2019-11-06,-0.0005,-0.008,0.0024,-0.0017,0.0032,6e-05,0.0101
2019-11-07,0.0038,-0.0001,0.005,0.0009,-0.002,6e-05,-0.0116
2019-11-08,0.0031,-0.0001,-0.0037,-0.0013,0.0006,6e-05,-0.0017
2019-11-11,-0.0019,-0.0007,-0.0019,-0.0007,-0.0004,6e-05,0.008
2019-11-12,0.0016,-0.0019,-0.0014,-0.0017,-0.002,6e-05,0.0048
2019-11-13,0.0001,-0.0041,-0.0082,-0.0028,-0.0002,6e-05,0.0107
2019-11-14,0.0007,-0.0015,-0.0025,0.0013,-0.0033,6e-05,0.0051
2019-11-15,0.0074,-0.0029,-0.0033,-0.0002,0.0005,6e-05,-0.0051
2019-11-18,0.0003,-0.0038,-0.0051,-0.0004,-0.0022,6e-05,0.0092
2019-11-19,0.0002,0.0034,-0.0094,-0.0087,-0.0018,6e-05,0.0051
2019-11-20,-0.0033,-0.0013,-0.0044,-0.0056,-0.0031,6e-05,0.0001
2019-11-21,-0.0015,-0.003,0.001,0.0008,-0.0014,6e-05,-0.0094
2019-11-22,0.0024,0.0016,0.0022,0.0017,0.0004,6e-05,-0.0098
2019-11-25,0.0092,0.0127,-0.0038,0.001,0.0004,6e-05,-0.0034
2019-11-26,0.0019,-0.0009,-0.0089,0.002,-0.0016,6e-05,0.0089
2019-11-27,0.0044,0.0022,-0.0002,0.0004,0.0,6e-05,-0.002
2019-11-29,-0.0042,-0.0011,-0.0031,-0.0047,0.0001,6e-05,-0.0001
2019-12-02,-0.0087,-0.0013,0.0048,0.001,0.0018,7e-05,-0.0042
2019-12-03,-0.0066,0.0042,-0.0083,-0.005,-0.0053,7e-05,0.005
2019-12-04,0.006,0.0023,0.0025,0.0016,0.0006,7e-05,-0.003
2019-12-05,0.0013,-0.0014,0.0046,0.0027,0.0034,7e-05,0.0058
2019-12-06,0.0091,0.0038,0.0036,0.0033,0.0026,7e-05,-0.0075
2019-12-09,-0.0033,0.0031,0.0012,-0.0013,-0.0026,7e-05,-0.0037
2019-12-10,-0.0008,0.0029,-0.0009,-0.0019,0.0007,7e-05,-0.0008
2019-12-11,0.0028,-0.0009,0.0013,0.0034,0.0013,7e-05,0.0046
2019-12-12,0.009,0.0014,0.0113,0.0013,0.0021,7e-05,-0.0088
2019-12-13,-0.0003,-0.0046,-0.0054,-0.0028,-0.0022,7e-05,0.0076
2019-12-16,0.0074,-0.0004,-0.0005,-0.004,0.0014,7e-05,-0.0034
2019-12-17,0.001,0.0048,0.0066,0.0011,-0.0004,7e-05,-0.0009
2019-12-18,-0.0005,0.0029,0.0009,0.0028,-0.0004,7e-05,-0.0031
2019-12-19,0.0043,-0.0015,-0.0042,-0.0025,-0.0002,7e-05,-0.0022
2019-12-20,0.0048,-0.0028,-0.0031,-0.0001,-0.0004,7e-05,0.0022
2019-12-23,0.001,0.0017,-0.0034,-0.0011,0.0028,7e-05,-0.007
2019-12-24,0.0001,0.0037,-0.0001,-0.0028,0.0005,7e-05,0.0015
2019-12-26,0.0049,-0.0057,0.0,0.0025,-0.0018,7e-05,0.003
2019-12-27,-0.001,-0.0055,-0.0007,0.0025,0.0015,7e-05,0.0035
2019-12-30,-0.0057,0.0029,0.0056,0.0012,0.0042,7e-05,0.0003
2019-12-31,0.0028,0.0002,0.0011,-0.0012,0.0021,7e-05,-0.0047
2020-01-02,0.0086,-0.0097,-0.0034,0.0023,-0.0022,6e-05,0.0082
2020-01-03,-0.0067,0.0029,0.0001,-0.0014,-0.0017,6e-05,0.0
2020-01-06,0.0036,-0.0022,-0.0055,-0.0016,-0.0031,6e-05,-0.0067
2020-01-07,-0.0019,-0.0004,-0.0026,-0.0013,-0.0031,6e-05,0.0
2020-01-08,0.0047,-0.0018,-0.0064,-0.0021,-0.0015,6e-05,0.0094
2020-01-09,0.0065,-0.0071,-0.0048,-0.0015,0.0007,6e-05,0.0073
2020-01-10,-0.0034,-0.0027,-0.0034,0.0005,-0.0007,6e-05,0.0019
2020-01-13,0.0073,-0.001,-0.0009,0.0034,0.003,6e-05,0.0065
2020-01-14,-0.0006,0.0048,-0.0018,-0.0032,-0.0007,6e-05,-0.0093
2020-01-15,0.0016,0.0026,-0.0082,-0.0007,-0.002,6e-05,0.0014
2020-01-16,0.0088,0.0051,-0.0011,0.0004,-0.0007,6e-05,0.0017
2020-01-17,0.0028,-0.0063,-0.0012,0.0022,0.0002,6e-05,0.0088
2020-01-21,-0.0032,-0.0068,-0.0062,-0.0011,-0.0031,6e-05,0.0082
2020-01-22,0.0008,-0.0024,0.0,-0.0027,-0.0001,6e-05,0.0062
2020-01-23,0.0008,-0.0006,-0.0014,0.0028,-0.0006,6e-05,0.0026
2020-01-24,-0.0097,-0.005,-0.0028,0.0017,-0.0003,6e-05,0.005
2020-01-27,-0.0156,0.0027,-0.0041,-0.0052,0.0007,6e-05,0.0048
2020-01-28,0.0103,-0.0014,-0.0043,0.0017,-0.0008,6e-05,0.0085
2020-01-29,-0.0011,-0.0043,-0.0097,0.0026,0.0017,6e-05,0.0063
2020-01-30,0.0034,-0.0063,0.0068,-0.0045,-0.0011,6e-05,0.0053
2020-01-31,-0.0174,-0.0052,-0.0035,-0.0043,-0.007,6e-05,-0.003
2020-02-03,0.0084,0.0037,-0.0067,-0.0068,-0.0035,6e-05,0.0025
2020-02-04,0.0157,-0.0013,-0.007,0.0036,-0.0013,6e-05,-0.0003
2020-02-05,0.0097,0.0076,0.0148,0.0095,0.0063,6e-05,-0.0174
2020-02-06,0.0027,-0.006,-0.0084,-0.0004,-0.0035,6e-05,0.0042
2020-02-07,-0.0055,-0.0084,-0.0002,-0.0023,-0.0054,6e-05,0.0039
2020-02-10,0.0073,-0.0018,-0.009,-0.0011,-0.004,6e-05,0.0097
2020-02-11,0.0028,0.0034,0.0104,0.0024,0.0017,6e-05,-0.0105
2020-02-12,0.0066,0.0015,-0.0036,0.002,-0.0002,6e-05,-0.004
2020-02-13,-0.0009,0.0016,0.0001,-0.0011,-0.0044,6e-05,0.0064
2020-02-14,0.0014,-0.0056,-0.0066,-0.0023,-0.0029,6e-05,0.0053
2020-02-18,-0.0019,-0.0001,-0.0064,-0.0041,-0.0064,6e-05,0.0025
2020-02-19,0.006,0.002,0.0003,0.0019,-0.0032,6e-05,-0.0009
2020-02-20,-0.0035,0.0064,0.0067,0.0019,-0.0011,6e-05,-0.0056
2020-02-21,-0.0112,-0.0005,0.0002,-0.0021,0.0034,6e-05,-0.0018
2020-02-24,-0.0339,0.0016,0.0001,-0.0032,0.0024,6e-05,0.0059
2020-02-25,-0.0309,-0.0036,-0.0068,-0.0062,0.0005,6e-05,0.0076
2020-02-26,-0.0052,-0.0075,-0.012,-0.0047,-0.0008,6e-05,0.0118
2020-02-27,-0.0422,0.0071,0.0006,-0.0042,-0.0013,6e-05,-0.0021
2020-02-28,-0.0079,0.0007,-0.008,0.0023,-0.0039,6e-05,-0.0045
2020-03-02,0.0431,-0.0189,-0.0042,-0.0052,0.0052,6e-05,0.019
2020-03-03,-0.028,0.0068,-0.0063,-0.004,0.0025,6e-05,0.0083
2020-03-04,0.0403,-0.0124,-0.0117,0.0007,0.0022,6e-05,0.0109
2020-03-05,-0.0338,-0.0015,-0.014,-0.0085,0.0011,6e-05,0.0042
2020-03-06,-0.0178,-0.0021,-0.0148,0.0071,0.0038,6e-05,0.0053
2020-03-09,-0.0779,-0.0137,-0.0475,0.0008,0.0053,6e-05,0.0348
2020-03-10,0.0475,-0.0238,0.0078,0.005,0.0012,6e-05,0.0049
2020-03-11,-0.0506,-0.0104,-0.0081,0.0004,0.0015,6e-05,0.0026
2020-03-12,-0.0963,-0.0109,-0.0114,-0.0033,-0.0025,6e-05,0.0002
2020-03-13,0.0898,-0.0203,0.0294,0.0112,0.0077,6e-05,-0.0109
2020-03-16,-0.1201,-0.0081,-0.0075,0.0053,0.0114,6e-05,-0.0226
2020-03-17,0.0588,0.0047,-0.0067,-0.0047,-0.0002,6e-05,0.0127
2020-03-18,-0.0556,-0.0458,-0.0474,0.0011,0.0018,6e-05,-0.0077
2020-03-19,0.0131,0.0571,0.0095,-0.0141,-0.0165,6e-05,0.0024
2020-03-20,-0.0415,0.0021,-0.009,-0.0099,-0.0114,6e-05,-0.0075
2020-03-23,-0.0256,0.0166,-0.0326,0.0034,-0.0118,6e-05,0.0155
2020-03-24,0.0934,-0.0024,0.0238,0.0053,0.0024,6e-05,0.0021
2020-03-25,0.0117,-0.0018,0.0187,-0.0007,0.0008,6e-05,-0.0018
2020-03-26,0.0603,-0.005,0.0109,-0.0065,-0.0001,6e-05,0.0042
2020-03-27,-0.0348,-0.0111,-0.0076,-0.0111,0.008,6e-05,0.0094
2020-03-30,0.0317,-0.0078,-0.0211,-0.0029,0.0013,6e-05,0.0179
2020-03-31,-0.0144,0.0151,-0.0038,0.004,-0.0009,6e-05,-0.0109
2020-04-01,-0.045,-0.0202,-0.0131,0.0029,0.0027,0.0,0.0018
2020-04-02,0.021,-0.0093,-0.0028,-0.0025,0.0094,0.0,-0.0098
2020-04-03,-0.0164,-0.0137,-0.0115,-0.0024,0.0041,0.0,-0.0025
2020-04-06,0.071,0.0117,0.0028,0.0131,-0.0079,0.0,-0.0031
2020-04-07,-0.0011,0.0011,0.021,0.009,-0.0037,0.0,-0.0187
2020-04-08,0.0342,0.0086,0.0127,0.0043,-0.0026,0.0,-0.0207
2020-04-09,0.0159,0.0247,0.0319,-0.0079,-0.0011,0.0,-0.0075
