date,ticker,MarketCap,EnterpriseValue,PeRatio,ForwardPeRatio,PegRatio,PsRatio,PbRatio,EnterprisesValueRevenueRatio,EnterprisesValueEBITDARatio
05/31/2007,AMZN,"28,326,538,940","28,157,538,940",117.186,,,2.552,80.245,,
04/30/2007,AMZN,"25,581,560,478","25,412,560,478",105.831,,,2.305,72.469,,
03/31/2007,AMZN,"16,301,894,481","15,549,894,481",88.422,,,1.575,37.823,,
02/28/2007,AMZN,"16,230,523,848","15,478,523,848",86.978,,,1.549,37.658,,
01/31/2007,AMZN,"15,595,380,000","14,843,380,000",83.711,,,1.491,36.184,,
12/31/2006,AMZN,"16,336,440,000","16,421,440,000",58.029,,,1.73,83.349,,
11/30/2006,AMZN,"16,616,955,868","16,701,955,868",59.324,,,1.768,84.78,,
10/31/2006,AMZN,"15,690,130,119","15,775,130,119",56.015,,,1.67,80.052,,
09/30/2006,AMZN,"13,201,320,000","13,106,320,000",45.886,,,1.481,34.468,,
08/31/2006,AMZN,"12,915,997,490","12,820,997,490",44.043,,,1.421,33.723,,
07/31/2006,AMZN,"11,265,364,013","11,170,364,013",38.414,,,1.239,29.413,,
06/30/2006,AMZN,"16,273,960,000","16,178,960,000",55.486,,,1.79,42.491,,
05/31/2006,AMZN,"14,462,319,798","14,387,319,798",44.372,,,1.665,44.637,,
04/30/2006,AMZN,"14,713,039,008","14,638,039,008",45.141,,,1.694,45.411,,
03/31/2006,AMZN,"15,233,010,000","15,158,010,000",46.833,,,1.757,47.015,,
02/28/2006,AMZN,"15,609,589,107","15,130,589,107",44.571,,,1.879,63.454,,
01/31/2006,AMZN,"18,645,120,000","18,166,120,000",53.357,,,2.249,75.793,,
12/31/2005,AMZN,"19,614,400,000","19,725,400,000",39.292,,,2.495,"3,269.067",,
11/30/2005,AMZN,"20,085,340,160","20,196,340,160",40.383,,,2.565,"3,347.557",,
10/31/2005,AMZN,"16,520,876,161","16,631,876,161",33.217,,,2.11,"2,753.479",,
09/30/2005,AMZN,"18,754,200,000","18,865,200,000",37.75,,,2.397,"3,125.7",,
08/31/2005,AMZN,"17,588,698,721","17,792,698,721",33.889,,,2.368,,,
07/31/2005,AMZN,"18,597,886,352","18,801,886,352",35.833,,,2.504,,,
06/30/2005,AMZN,"13,633,080,000","13,837,080,000",26.262,,,1.835,,,
05/31/2005,AMZN,"14,590,715,298","15,002,715,298",27.107,,,2.066,,,
04/30/2005,AMZN,"13,296,410,787","13,708,410,787",24.702,,,1.882,,,
03/31/2005,AMZN,"14,084,970,000","14,496,970,000",26.16,,,1.994,,,
02/28/2005,AMZN,"14,413,632,980","14,492,133,980",25.309,,,2.159,,,
01/31/2005,AMZN,"17,707,709,420","17,786,210,420",31.094,,,2.652,,,
12/31/2004,AMZN,"18,146,100,190","18,224,601,190",31.863,,,2.718,,,
11/30/2004,AMZN,"16,191,502,606","16,788,976,606",52.907,,,2.774,,,
10/31/2004,AMZN,"13,926,814,111","14,524,288,111",45.507,,,2.386,,,
09/30/2004,AMZN,"16,648,979,040","17,246,453,040",54.48,,,2.856,,,
08/31/2004,AMZN,"15,517,693,643","16,131,358,643",57.788,,,2.773,,,
07/31/2004,AMZN,"15,835,045,532","16,448,710,532",58.97,,,2.829,,,
06/30/2004,AMZN,"22,125,078,400","22,738,743,400",82.424,,,3.955,,,
05/31/2004,AMZN,"19,643,687,328","20,425,719,328",131.081,,,3.638,,,
04/30/2004,AMZN,"17,659,067,371","18,441,099,371",117.838,,,3.27,,,
03/31/2004,AMZN,"17,523,812,320","18,305,844,320",116.973,,,3.246,,,
02/29/2004,AMZN,"17,390,258,804","17,945,090,804",537.625,,,3.427,,,
01/31/2004,AMZN,"20,329,041,600","20,883,873,600",630,,,4.015,,,
12/31/2003,AMZN,"21,224,487,480","21,779,319,480",657.75,,,4.192,,,
