"Date","Close","% Change","% Change vs Average","Volume","RSI ‌rsi‌ (14)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)","Result ‌W Acc Dist‌ (n)","MA ‌ma‌ (50,ma,0)","MA ‌ma‌ (50,ma,0)-2","MA ‌ma‌ (50,ma,0)-3","Result ‌ZigZag‌ (10)","Result ‌Williams %R‌ (14)","Result ‌Weighted Close‌ (14)","+VI ‌Vortex‌ (14)","-VI ‌Vortex‌ (14)","Result ‌Vol ROC‌ (14)","Result ‌Vol Osc‌ (12,26,Points)","Visitor Trend","Result ‌VT HZ Filter‌ (28)","Result ‌Ultimate‌ (7,14,28)","Result ‌Ulcer‌ (14)","Result ‌Typical Price‌ (14)","Result ‌Twiggs‌ (21)","True Range ‌True Range‌","Result ‌TRIX‌ (14)","TII ‌Trend Int‌ (14,9)","Signal ‌Trend Int‌ (14,9)","Result ‌Trade Vol‌ (0.5)","Forecast ‌Time Fcst‌ (14)","Result ‌Swing‌ (0.5)","Trend ‌Supertrend‌ (7,3)","%K ‌stochastics‌ (14,y)","%D ‌stochastics‌ (14,y)","%K ‌Stochastics‌ (14,n,3,3)","%D ‌Stochastics‌ (14,n,3,3)","%K ‌Stch Mtm‌ (10,3,3,10,ema)","%D ‌Stch Mtm‌ (10,3,3,10,ema)","STARC Bands Top ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Median ‌STARC Bands‌ (15,5,1.3,y)","STARC Bands Bottom ‌STARC Bands‌ (15,5,1.3,y)","Result ‌STD Dev‌ (14,2,ma)","Short % of Outstanding","Strong Ratio ‌Shinohara‌ (26)","Weak Ratio ‌Shinohara‌ (26)","Shares Short","Result ‌Schaff‌ (10,23,50,ema)","RSI ‌rsi‌ (14)-2","Rel Vol ‌Rel Vol‌ (10,14)","Rel Vig ‌Rel Vig‌ (10)","RelVigSignal ‌Rel Vig‌ (10)","‌Rel Vig‌ (10)_hist","‌RAVI‌ (vdma,7,65)_hist","Random Walk High ‌Random Walk‌ (14)","Random Walk Low ‌Random Walk‌ (14)","Over ‌Rainbow Osc‌ (2,10)","Under ‌Rainbow Osc‌ (2,10)","‌Rainbow Osc‌ (2,10)_hist","Result ‌QStick‌ (8,ma)","Result ‌PSY‌ (20)","Result ‌Pring Sp-K‌ (daily)","KST ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","KSTSignal ‌Pring KST‌ (10,10,15,10,20,10,30,15,9)","Result ‌Prime Number‌ (5)","Prime Bands Top ‌Prime Number Bands‌ (y)","Prime Bands Bottom ‌Prime Number Bands‌ (y)","Result ‌Price Vol‌","Result ‌P Rel‌ (SPY)","Result ‌Price ROC‌ (14)","Result ‌Price Osc‌ (12,26,ema,Points)","Result ‌Pretty Good‌ (14)","Index ‌Pos Vol‌ (255,ma)","MA ‌Pos Vol‌ (255,ma)","Pivot ‌Pivot Points‌ (standard,n)","Resistance 1 ‌Pivot Points‌ (standard,n)","Support 1 ‌Pivot Points‌ (standard,n)","Resistance 2 ‌Pivot Points‌ (standard,n)","Support 2 ‌Pivot Points‌ (standard,n)","Resistance 3 ‌Pivot Points‌ (standard,n)","Support 3 ‌Pivot Points‌ (standard,n)","Result ‌Perf Idx‌ (120,SPY)","Result ‌PSAR‌ (0.02,0.2)","Result ‌On Bal Vol‌","Index ‌Neg Vol‌ (255,ma)","MA ‌Neg Vol‌ (255,ma)","MA Env Top ‌MA Env‌ (50,percent,5,ma,y)","MA Env Median ‌MA Env‌ (50,percent,5,ma,y)","MA Env Bottom ‌MA Env‌ (50,percent,5,ma,y)","‌MA Dev‌ (12,ma,Points)_hist","MA 1 ‌MACross‌ (20,50,200,ma,0)","MA 2 ‌MACross‌ (20,50,200,ma,0)","MA 3 ‌MACross‌ (20,50,200,ma,0)","MA ‌ma‌ (50,ma,0)-4","Result ‌M Flow‌ (14)","Result ‌Momentum‌ (14)","Result ‌Med Price‌ (14)","Result ‌Mass Idx‌ (25,27)","‌W MFI‌ (6)_hist","MACD ‌macd‌ (12,26,9)","Signal ‌macd‌ (12,26,9)","‌macd‌ (12,26,9)_hist","Result ‌LLV‌ (14)","Slope ‌LR Slope‌ (14)","RSquared ‌Lin R2‌ (14)","Intercept ‌Lin Incpt‌ (14)","Forecast ‌Lin Fcst‌ (14)","Klinger ‌Klinger‌ (13,34,55)","KlingerSignal ‌Klinger‌ (13,34,55)","‌Klinger‌ (13,34,55)_hist","Keltner Top ‌Keltner‌ (10,5,ema,y)","Keltner Median ‌Keltner‌ (10,5,ema,y)","Keltner Bottom ‌Keltner‌ (10,5,ema,y)","Result ‌Intraday Mtm‌ (20)","Conversion Line ‌Ichimoku Clouds‌ (9,26,52,26)","Base Line ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span A ‌Ichimoku Clouds‌ (9,26,52,26)","Leading Span B ‌Ichimoku Clouds‌ (9,26,52,26)","Lagging Span ‌Ichimoku Clouds‌ (9,26,52,26)","Result ‌Hist Vol‌ (10,252,1)","Result ‌HHV‌ (14)","Result ‌High-Low‌","High Low Top ‌High Low‌ (10,5,y)","High Low Median ‌High Low‌ (10,5,y)","High Low Bottom ‌High Low‌ (10,5,y)","MA 3 ‌Guppy‌","MA 5 ‌Guppy‌","MA 8 ‌Guppy‌","MA 10 ‌Guppy‌","MA 12 ‌Guppy‌","MA 15 ‌Guppy‌","MA 30 ‌Guppy‌","MA 35 ‌Guppy‌","MA 40 ‌Guppy‌","MA 45 ‌Guppy‌","MA 50 ‌Guppy‌","MA 60 ‌Guppy‌","Result ‌GAPO‌ (14)","‌Gator‌ (13,8,8,5,5,3)_hist1","‌Gator‌ (13,8,8,5,5,3)_hist2","Result ‌Fractal Chaos‌","Fractal High ‌Fractal Chaos Bands‌ (y)","Fractal Low ‌Fractal Chaos Bands‌ (y)","‌Elder Ray‌ (13)_hist1","‌Elder Ray‌ (13)_hist2","Result ‌Elder Force‌ (13)","EF ‌Ehler Fisher‌ (10)","EF Trigger ‌Ehler Fisher‌ (10)","Result ‌EOM‌ (14,ma)","Result ‌Donchian Width‌ (20,20)","Donchian High ‌Donchian Channel‌ (20,20,y)","Donchian Median ‌Donchian Channel‌ (20,20,y)","Donchian Low ‌Donchian Channel‌ (20,20,y)","Result ‌Disparity‌ (14,ma)","Result ‌Detrended‌ (14,ma)","Darvas ‌Darvas‌","Result ‌Coppock‌ (10,11,14)","Result ‌CCI‌ (20)","Result ‌Choppiness‌ (14)","Change in short Interest 15 days","Result ‌Chande Mtm‌ (9)","Result ‌Chande Fcst‌ (14)","Result ‌Chaikin Vol‌ (14,2,ma)","Result ‌Chaikin MF‌ (20)","Center of Gravity ‌COG‌ (10)","Signal ‌COG‌ (10)","Bandwidth ‌Boll BW‌ (20,2,ma)","Bollinger Bands Top ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Median ‌Bollinger Bands‌ (20,2,ma,y)-2","Bollinger Bands Bottom ‌Bollinger Bands‌ (20,2,ma,y)-2","%b ‌Boll %b‌ (20,2,ma)","Result ‌Beta‌ (20,SPY)","Result ‌Bal Pwr‌ (14,ma)","‌Awesome‌_hist","ATR ‌ATR‌ (14)","All Stops ‌ATR Trailing Stop‌ (21,3,points,n)","ATR Bands Top ‌ATR Bands‌ (5,3,y)","ATR Bands Bottom ‌ATR Bands‌ (5,3,y)","Aroon Oscillator ‌Aroon Osc‌ (14)","Aroon Up ‌Aroon‌ (14)","Aroon Down ‌Aroon‌ (14)","Jaw ‌Alligator‌ (y,13,8,8,5,5,3,n)","Teeth ‌Alligator‌ (y,13,8,8,5,5,3,n)","Lips ‌Alligator‌ (y,13,8,8,5,5,3,n)","+DI ‌ADX‌ (14,14,y,n)","-DI ‌ADX‌ (14,14,y,n)","ADX ‌ADX‌ (14,14,y,n)","Result ‌Acc Swing‌ (0.5)","Result ‌W Acc Dist‌ (n)-2"
"2022-11-14T23:00:00.000Z","98.72","2.80","2.96","31,831,000","55.08","106.20","94.36","82.52","20.02","98.93","98.93","98.93","","-10.02","91.70","0.94","0.93","-55.48","788,620.57","0.07","0.32","59.01","13.13","91.74","-0.07","4.39","-0.41","52.81","22.80","666,510,600.00","93.55","310.38","87.73","78.23","62.00","78.23","62.00","53.66","-11.59","99.29","94.61","89.93","9.00","0.26","125.38","125.32","33,662,766.00","79.97","55.08","54.75","-0.19","-0.24","0.04","-3.96","2.57","0.10","54.51","-54.51","34.73","0.69","55.00","-267.98","-89.48","-88.31","-1.00","101.00","97.00","1,784,251.88","0.25","4.11","-1.58","1.95","56.69","81.65","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.90","84.75","327,069,400.00","200.06","174.76","103.88","98.93","93.99","7.63","94.36","98.93","116.34","98.93","52.25","3.90","91.81","25.58","0.11","-1.58","-2.72","1.14","83.45","0.30","0.07","89.32","93.55","2,801,090.12","556,364.94","2,244,725.18","112.03","93.76","75.48","46.96","91.93","94.27","102.11","109.65","88.26","54.58","98.54","3.40","94.78","90.27","85.75","96.83","95.30","94.06","93.76","93.69","93.84","95.89","96.68","97.46","98.21","98.93","100.31","1.03","4.80","-2.09","0","105.10","83.45","6.71","3.31","21,938,208.98","0.95","0.37","1.63","21.65","105.10","94.27","83.45","7.79","2.79","","-11.66","60.65","41.56","11.66","50.15","5.23","-1.30","-0.12","-5.36","-5.41","25.10","106.20","94.36","82.52","68.40","1.60","-0.07","-2.23","3.61","86.05","109.67","87.77","57.14","100.00","42.86","97.58","92.78","90.69","31.79","25.55","26.97","2,211.43","20.02"
"2022-11-15T23:00:00.000Z","98.99","0.27","0.43","24,660,200","55.45","106.02","94.30","82.57","21.10","98.70","98.70","98.70","","-8.43","92.12","1.01","0.87","-54.36","53,971.93","0.06","0.33","58.17","12.75","92.14","-0.06","1.95","-0.36","70.82","32.41","691,170,800.00","95.60","44.24","88.62","88.31","77.09","88.31","77.09","66.28","2.57","101.46","96.93","92.39","9.77","","126.86","121.02","","89.99","55.45","59.22","-0.11","-0.20","0.09","-3.36","1.66","0.57","52.16","-52.16","24.34","0.66","60.00","-257.75","-77.64","-89.73","1.00","101.00","97.00","1,851,696.89","0.25","6.90","-1.04","2.02","56.69","81.45","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.91","85.69","351,729,600.00","200.60","174.94","103.64","98.70","93.77","7.54","94.30","98.70","116.14","98.70","60.91","6.39","92.19","25.55","0.08","-1.04","-2.38","1.34","83.45","0.55","0.20","87.94","95.60","3,217,542.26","936,533.13","2,281,009.14","112.13","94.71","77.29","48.94","92.15","94.27","102.11","109.65","89.81","48.79","100.42","1.95","96.52","91.93","87.33","97.91","96.53","95.15","94.71","94.51","94.48","96.09","96.81","97.53","98.24","98.94","100.26","1.07","4.40","-0.53","0","105.10","83.45","5.38","3.43","19,755,346.44","1.47","0.95","3.02","21.65","105.10","94.27","83.45","7.55","2.59","","-5.51","65.56","40.57","","77.81","3.42","-4.23","-0.11","-5.34","-5.37","24.87","106.02","94.30","82.57","70.01","1.56","0.01","-0.17","3.49","88.12","108.92","89.06","57.14","92.86","35.71","96.63","92.23","91.70","30.52","24.53","25.82","2,255.66","21.10"
"2022-11-16T23:00:00.000Z","98.50","-0.49","-0.34","21,818,700","54.57","105.74","94.20","82.65","20.12","98.49","98.49","98.49","","-11.31","92.32","0.98","0.91","-38.88","-748,894.92","0.08","0.34","58.12","12.58","92.37","-0.05","2.38","-0.31","85.18","42.96","712,989,500.00","97.91","29.73","88.62","90.08","85.54","90.08","85.54","71.96","15.19","102.23","97.79","93.36","10.07","","118.71","117.54","","94.99","54.57","54.03","0.04","-0.13","0.17","-3.06","1.61","1.41","48.55","-48.55","15.41","0.67","55.00","-244.32","-62.79","-88.43","-1.00","101.00","97.00","1,743,694.90","0.25","1.99","-0.65","1.92","56.69","81.24","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.91","86.57","329,910,900.00","199.61","175.11","103.41","98.49","93.56","6.39","94.20","98.49","115.89","98.49","54.72","1.92","92.46","25.34","0.11","-0.65","-2.04","1.39","83.45","0.88","0.50","85.57","97.91","2,593,630.92","1,173,261.38","1,420,369.53","112.27","95.40","78.53","51.16","93.69","94.27","102.11","109.65","87.93","40.84","100.42","2.38","98.41","93.72","89.03","98.21","97.19","95.90","95.40","95.12","94.99","96.25","96.90","97.58","98.25","98.92","100.21","1.07","3.62","-0.25","1.00","100.42","83.45","4.44","2.06","15,405,851.75","1.87","1.47","1.60","21.65","105.10","94.27","83.45","6.86","1.10","","-0.36","61.28","38.88","","68.60","0.60","-7.87","-0.08","-5.36","-5.35","24.50","105.74","94.20","82.65","68.65","1.56","-0.02","0.86","3.41","88.62","107.87","89.13","57.14","85.71","28.57","95.96","92.34","92.59","29.00","24.99","24.51","2,285.39","20.12"
"2022-11-17T23:00:00.000Z","97.80","-0.71","-0.55","24,969,900","53.27","105.19","94.01","82.83","18.76","98.21","98.21","98.21","","-15.44","92.52","0.93","0.91","-16.40","-1,118,009.46","0.05","0.33","60.59","12.30","92.56","-0.06","2.42","-0.25","100.00","54.37","688,019,600.00","99.71","-62.40","88.62","88.27","88.89","88.27","88.89","71.03","25.34","102.36","98.01","93.66","10.42","","118.53","130.84","","97.50","53.27","49.77","0.17","-0.03","0.20","-2.88","1.53","1.15","32.24","-32.24","2.90","0.55","50.00","-236.67","-53.52","-84.98","1.00","101.00","89.00","1,566,244.61","0.25","3.32","-0.38","1.70","56.29","81.03","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.90","87.40","304,941,000.00","199.61","175.28","103.12","98.21","93.30","4.79","94.01","98.21","115.67","98.21","55.23","3.14","92.64","25.08","0.10","-0.38","-1.71","1.32","83.45","1.12","0.76","83.97","99.71","1,953,562.07","1,284,732.91","668,829.16","112.23","95.83","79.44","45.16","93.89","94.27","101.73","109.26","86.46","40.57","100.42","2.42","99.95","95.19","90.43","98.00","97.39","96.32","95.83","95.53","95.34","96.35","96.95","97.59","98.23","98.87","100.13","1.07","2.66","-1.05","0","100.42","83.45","3.72","1.30","10,708,036.67","2.09","1.87","1.00","21.65","105.10","94.27","83.45","5.84","-0.11","","4.93","57.82","39.05","","57.37","-1.95","-3.98","-0.12","-5.38","-5.36","23.79","105.19","94.01","82.83","66.94","1.69","-0.01","1.31","3.34","88.62","106.75","88.85","57.14","78.57","21.43","95.43","92.77","93.82","27.50","24.46","23.18","2,222.99","18.76"
"2022-11-20T23:00:00.000Z","95.83","-2.01","-1.85","18,696,900","49.68","104.10","93.65","83.21","15.87","97.88","97.88","97.88","","-27.05","92.85","0.99","0.91","-56.74","-1,894,871.17","0.07","0.33","50.37","11.77","92.88","-0.08","3.05","-0.21","100.00","63.50","669,322,700.00","100.32","-199.34","88.62","82.07","86.81","82.07","86.81","61.62","31.94","102.29","97.97","93.64","10.50","","118.51","127.20","","98.75","49.68","46.26","0.21","0.09","0.12","-2.88","1.45","1.44","16.34","-16.34","-16.01","0.47","45.00","-230.70","-46.10","-79.48","1.00","101.00","89.00","1,189,629.94","0.24","5.89","-0.33","0.96","56.29","80.82","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.88","88.18","286,244,100.00","195.59","175.44","102.78","97.88","92.99","1.79","93.65","97.88","115.43","97.88","58.24","5.33","92.92","24.96","0.16","-0.33","-1.43","1.10","83.45","1.16","0.79","84.09","100.32","1,502,056.49","1,315,779.13","186,277.35","112.11","95.83","79.55","41.63","93.89","94.27","101.73","109.26","88.95","42.87","100.42","3.05","101.14","96.33","91.51","96.92","96.87","96.21","95.83","95.58","95.40","96.32","96.89","97.50","98.13","98.75","99.99","1.07","1.70","-1.64","0","100.42","83.45","3.23","0.18","3,916,472.03","2.07","2.09","2.08","21.65","105.10","94.27","83.45","3.28","-2.37","","8.61","46.86","36.85","","39.18","-4.68","-5.49","-0.18","-5.41","-5.39","22.31","104.10","93.65","83.21","60.41","1.70","0.01","1.66","3.32","88.62","104.82","86.84","57.14","71.43","14.29","94.89","93.19","94.83","25.70","25.16","21.60","2,023.65","15.87"
"2022-11-21T23:00:00.000Z","97.33","1.57","1.73","18,868,900","52.31","102.54","93.27","84.01","18.79","97.73","97.73","97.73","","-18.21","93.46","1.04","0.82","-56.68","-2,468,208.74","0.06","0.33","53.67","10.87","93.45","-0.05","3.14","-0.16","100.00","70.80","688,191,600.00","100.67","79.51","88.62","79.77","83.37","79.77","83.37","56.97","36.49","102.00","97.69","93.38","10.23","","99.77","119.14","","99.37","52.31","49.48","0.18","0.16","0.01","-2.75","1.28","1.41","14.42","-14.42","-2.26","0.39","45.00","-221.94","-36.26","-72.42","1.00","101.00","89.00","1,484,979.51","0.24","11.78","-0.17","1.21","57.17","80.61","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.89","88.92","305,113,000.00","195.59","175.59","102.61","97.73","92.84","2.41","93.27","97.73","115.23","97.73","61.36","10.26","93.41","24.86","0.17","-0.17","-1.18","1.01","83.45","1.10","0.75","85.26","100.67","1,084,803.85","1,282,782.66","-197,978.82","112.32","96.11","79.89","40.87","96.03","94.27","101.73","109.26","88.73","42.93","100.42","3.14","102.02","97.17","92.31","97.12","97.02","96.46","96.11","95.85","95.64","96.38","96.92","97.49","98.09","98.70","99.90","1.07","0.87","-1.64","0","100.42","83.45","1.79","-1.35","7,400,311.74","1.83","2.07","3.55","21.65","105.10","94.27","83.45","4.08","-1.15","","12.48","52.74","35.87","","56.26","-3.43","-9.32","-0.20","-5.44","-5.41","19.87","102.54","93.27","84.01","71.89","1.72","0.10","1.26","3.31","88.62","106.40","88.26","57.14","64.29","7.14","94.75","93.88","95.52","23.95","26.18","20.37","2,103.16","18.79"
"2022-11-22T23:00:00.000Z","98.82","1.53","1.69","17,568,900","54.85","103.03","93.47","83.92","20.28","97.58","97.58","97.58","","-9.67","94.48","1.19","0.67","-63.78","-2,992,980.80","0.09","0.33","58.03","9.40","94.44","-0.03","1.74","-0.12","100.00","76.64","705,760,500.00","100.60","216.46","89.40","81.69","81.17","81.69","81.17","56.76","40.17","101.83","97.66","93.48","8.90","","95.76","109.60","","99.69","54.85","50.95","0.15","0.18","-0.03","-2.50","1.48","0.44","23.00","-23.00","24.36","0.32","50.00","-207.59","-20.72","-63.92","-1.00","101.00","97.00","1,753,936.90","0.25","18.36","0.08","1.42","57.17","80.40","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.89","89.61","322,681,900.00","198.58","175.76","102.46","97.58","92.70","3.05","93.47","97.58","115.02","97.58","70.30","15.33","94.35","24.78","0.10","0.08","-0.93","1.01","83.45","0.92","0.70","87.70","100.60","1,484,040.68","1,311,533.81","172,506.87","112.07","96.60","81.13","45.66","97.29","94.27","101.03","109.26","89.70","40.67","100.42","1.73","102.56","97.67","92.79","97.97","97.62","96.98","96.60","96.30","96.04","96.54","97.02","97.56","98.13","98.70","99.86","1.07","0.32","-1.50","0","100.42","83.45","2.88","1.15","10,082,784.84","1.78","1.83","7.02","16.97","100.42","91.93","83.45","4.45","0.44","","16.93","83.10","35.17","","37.59","-1.80","-6.56","-0.09","-5.48","-5.44","20.45","103.03","93.47","83.92","77.97","1.58","0.23","1.26","3.20","88.62","107.12","90.52","57.14","57.14","0","94.83","94.51","96.01","26.42","25.16","19.09","2,319.63","20.28"
"2022-11-24T23:00:00.000Z","97.60","-1.23","-1.07","8,567,800","52.39","103.44","93.72","84.01","18.94","97.46","97.46","97.46","","-20.95","95.33","1.20","0.68","-78.67","-4,088,055.43","0.06","0.34","53.03","8.18","95.31","-0.04","1.41","-0.08","100.00","81.31","697,192,700.00","100.24","-92.95","90.08","83.72","81.73","83.72","81.73","49.81","41.93","101.49","97.48","93.46","7.84","","96.53","111.32","","99.84","52.39","49.82","0.17","0.17","0","-2.38","1.35","0.88","31.57","-31.57","-2.71","0.15","50.00","-197.19","-8.63","-54.31","-1.00","101.00","97.00","1,648,161.49","0.24","12.57","0.18","0.80","57.17","80.19","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.88","90.26","314,114,100.00","196.13","175.92","102.33","97.46","92.59","1.11","93.72","97.46","114.81","97.46","65.41","10.90","95.28","24.64","0.16","0.18","-0.71","0.88","83.88","0.75","0.59","89.80","100.24","1,283,919.48","1,307,588.91","-23,669.42","111.41","96.78","82.16","46.79","97.42","94.27","100.24","109.26","88.71","25.25","100.42","1.41","102.65","97.77","92.88","97.79","97.61","97.12","96.78","96.50","96.23","96.61","97.05","97.56","98.10","98.66","99.79","1.06","0.05","-1.26","-1.00","100.42","94.41","2.55","1.14","7,149,140.37","1.69","1.78","6.90","16.97","100.42","91.93","83.45","2.32","-0.50","","19.35","69.54","41.29","","7.89","-2.70","-7.53","-0.06","-5.49","-5.47","20.73","103.44","93.72","84.01","69.95","1.58","0.15","1.31","3.07","89.05","105.09","90.11","50.00","50.00","0","94.93","94.98","96.24","25.56","24.33","17.90","2,226.68","18.94"
"2022-11-27T23:00:00.000Z","96.25","-1.38","-1.22","19,974,500","49.74","103.40","93.71","84.01","17.36","97.31","97.31","97.31","","-31.93","95.92","1.09","0.75","-25.75","-3,989,496.18","0.03","0.34","49.50","7.09","95.92","-0.06","1.94","-0.05","100.00","85.05","677,218,200.00","99.50","-161.88","90.08","79.15","81.52","79.15","81.52","32.61","40.23","101.08","97.17","93.25","6.89","","86.93","109.44","","99.92","49.74","48.61","0.16","0.16","0","-2.38","1.04","2.16","29.43","-29.43","-39.64","0.02","45.00","-193.01","-2.42","-44.17","1.00","101.00","89.00","1,371,875.16","0.24","8.57","0.15","0.12","56.38","79.98","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.89","90.87","294,139,600.00","196.13","176.09","102.18","97.31","92.44","-0.98","93.71","97.31","114.59","97.31","59.01","7.60","95.91","24.48","0.10","0.15","-0.54","0.68","86.96","0.55","0.41","91.82","99.50","854,923.03","1,242,922.35","-387,999.32","110.82","96.68","82.55","38.38","97.42","94.27","100.24","109.26","86.77","23.17","100.42","1.94","102.54","97.66","92.78","97.02","97.16","96.93","96.68","96.46","96.24","96.58","97.01","97.50","98.02","98.57","99.67","0.99","0.13","-0.84","1.00","99.07","94.41","1.46","-0.48","2,275,613.96","1.17","1.69","4.55","16.97","100.42","91.93","83.45","0.33","-1.53","","18.74","45.29","42.14","","1.88","-3.37","-4.12","-0.14","-5.51","-5.49","20.69","103.40","93.71","84.01","63.11","1.49","0.07","1.15","2.99","89.05","103.40","89.10","42.86","42.86","0","95.22","95.35","96.19","24.37","27.12","17.01","2,064.80","17.36"
"2022-11-28T23:00:00.000Z","95.44","-0.84","-0.68","20,220,000","48.17","103.46","93.75","84.03","16.41","97.14","97.14","97.14","","-38.13","96.38","1.04","0.82","-32.98","-3,847,229.00","0.06","0.34","49.10","5.87","96.38","-0.06","2.00","-0.03","95.18","87.08","656,998,200.00","98.37","-110.35","90.08","69.66","77.51","69.66","77.51","8.00","34.37","100.92","97.09","93.26","5.71","","85.49","119.09","","99.96","48.17","47.27","0.10","0.15","-0.05","-2.48","0.88","1.92","49.59","-49.59","-48.38","-0.17","45.00","-189.64","3.24","-33.87","1.00","97.00","89.00","1,201,712.56","0.24","7.34","0.05","-0.37","55.90","79.77","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.88","91.44","273,919,600.00","196.13","176.25","102.00","97.14","92.29","-1.90","93.75","97.14","114.40","97.14","51.98","6.53","96.37","24.34","0.10","0.05","-0.42","0.47","87.36","0.30","0.18","94.13","98.37","457,881.01","1,130,773.59","-672,892.58","110.18","96.46","82.74","39.09","97.12","94.27","99.74","109.26","88.16","23.27","100.42","2.00","102.38","97.51","92.63","96.23","96.59","96.60","96.46","96.31","96.14","96.51","96.92","97.40","97.91","98.44","99.53","0.97","0.08","-1.01","0","99.07","94.41","0.15","-1.85","-389,209.55","0.46","1.17","2.81","16.97","100.42","91.93","83.45","-1.00","-2.00","","17.04","24.73","41.42","","-33.47","-3.07","-2.30","-0.10","-5.52","-5.51","20.73","103.46","93.75","84.03","58.71","1.48","0.06","0.89","2.92","89.05","102.36","88.52","28.57","35.71","7.14","95.50","95.58","96.59","23.18","29.47","16.65","1,954.45","16.41"
"2022-11-29T23:00:00.000Z","101.45","6.30","6.46","39,888,100","58.63","104.44","94.29","84.15","23.19","97.13","97.13","97.13","101.45","0","97.23","1.05","0.70","49.15","-2,122,957.81","0.04","0.31","63.08","3.82","97.17","0.01","6.78","0","94.83","88.63","696,886,300.00","98.38","784.69","90.08","76.65","75.15","76.65","75.15","22.52","32.22","102.07","97.91","93.75","3.57","0.23","97.65","105.67","30,054,717.00","99.98","58.63","49.32","0.07","0.13","-0.06","-1.35","3.53","1.38","27.95","-27.95","68.07","0.46","50.00","-180.68","13.55","-23.74","1.00","103.00","89.00","3,713,523.71","0.25","16.08","0.46","1.29","59.42","79.58","97.22","102.54","89.34","110.42","84.02","115.74","76.14","0.91","91.98","313,807,700.00","196.13","176.41","101.99","97.13","92.28","3.72","94.29","97.13","114.23","97.13","61.33","14.05","97.05","24.57","0.17","0.46","-0.24","0.70","87.36","0.15","0.12","96.28","98.38","1,383,993.15","1,166,947.81","217,045.34","113.10","97.37","81.63","57.59","97.92","94.27","99.74","109.26","88.80","35.65","100.42","6.78","102.37","97.50","92.62","98.84","98.21","97.68","97.37","97.10","96.80","96.83","97.17","97.59","98.06","98.56","99.60","0.97","0.09","-1.29","0","99.07","94.41","4.47","-2.31","33,913,143.51","0.33","0.46","6.40","16.97","100.42","91.93","83.45","4.15","4.17","","17.92","78.73","56.57","-10.72","15.83","3.03","11.30","0.04","-5.50","-5.51","21.52","104.44","94.29","84.15","85.26","1.53","0.16","1.32","3.19","89.05","111.06","91.84","100.00","100.00","0","95.72","95.63","96.92","30.98","25.00","16.22","2,739.14","23.19"
"2022-11-30T23:00:00.000Z","101.28","-0.17","-0.01","21,771,500","58.27","105.02","95.00","84.99","21.88","97.16","97.16","97.16","","-15.54","97.79","1.21","0.76","-48.62","-2,193,038.69","0.06","0.32","64.37","2.66","97.75","0","1.92","0.03","94.92","89.89","718,657,800.00","98.91","44.02","92.76","82.11","76.14","82.11","76.14","38.87","33.43","102.45","98.40","94.35","3.60","","93.13","112.63","","99.99","58.27","47.02","0.11","0.10","0.01","-0.37","1.32","0.12","69.29","-69.29","52.16","0.59","50.00","-171.45","23.78","-14.12","1.00","103.00","97.00","3,677,041.55","0.25","7.55","0.76","1.14","59.42","79.39","95.45","107.45","89.45","113.45","77.45","125.45","71.45","0.91","92.74","292,036,200.00","195.80","176.57","102.02","97.16","92.30","3.11","95.00","97.16","114.05","97.16","59.19","7.11","97.66","24.61","0.09","0.76","-0.04","0.80","91.65","0.15","0.12","96.76","98.91","1,834,961.85","1,262,378.39","572,583.46","113.20","98.08","82.95","65.27","98.49","93.02","100.18","109.26","89.24","35.71","101.45","1.92","102.50","97.62","92.74","100.06","99.23","98.48","98.08","97.74","97.36","97.12","97.40","97.77","98.20","98.67","99.65","0.86","0.06","-0.96","-1.00","99.07","94.39","4.99","3.07","28,539,677.99","0.58","0.33","6.36","18.00","101.45","92.45","83.45","3.44","4.11","","16.46","110.00","57.44","","18.27","2.34","10.89","0.11","-5.48","-5.50","21.08","105.02","95.00","84.99","81.33","1.57","0.11","1.90","3.10","91.74","110.12","92.44","100.00","100.00","0","95.89","95.95","96.91","32.24","23.89","16.12","2,783.16","21.88"
